    1.6554  -26.7835  -26.7835  -26.9765  -26.9765  -26.7008  -27.0558    5.0444    5.0444    4.8318   13.8366    8.5941    4.8318    4.7676    8.5952   12.3104    8.5952    8.5941    4.5282
    1.6776  -26.7679  -26.7679  -26.9866  -26.9866  -26.6808  -27.0698    5.0544    5.0544    4.8415   13.7567    8.5757    4.8415    4.6602    8.5815   12.0109    8.5815    8.5757    4.4931
    1.6999  -26.7531  -26.7531  -26.9960  -26.9960  -26.6634  -27.0821    5.0591    5.0591    4.8554   13.6905    8.5563    4.8554    4.5308    8.5617   11.7190    8.5617    8.5563    4.4700
    1.7221  -26.7385  -26.7385  -27.0041  -27.0041  -26.6485  -27.0910    5.0580    5.0580    4.8754   13.6415    8.5389    4.8754    4.3811    8.5401   11.4352    8.5401    8.5389    4.4608
    1.7443  -26.7241  -26.7241  -27.0120  -27.0120  -26.6369  -27.0965    5.0497    5.0497    4.9018   13.6018    8.5201    4.9018    4.2130    8.5167   11.1582    8.5167    8.5201    4.4668
    1.7665  -26.7102  -26.7102  -27.0190  -27.0190  -26.6286  -27.0985    5.0338    5.0338    4.9346   13.5749    8.5031    4.9346    4.0290    8.4917   10.8871    8.4917    8.5031    4.4893
    1.7887  -26.6957  -26.6957  -27.0252  -27.0252  -26.6235  -27.0964    5.0096    5.0096    4.9750   13.5602    8.4890    4.9750    3.8316    8.4705   10.6218    8.4705    8.4890    4.5292
    1.8109  -26.6836  -26.6836  -27.0306  -27.0306  -26.6218  -27.0917    4.9769    4.9769    5.0191   13.5568    8.4789    5.0191    3.6228    8.4390   10.3586    8.4390    8.4789    4.5874
    1.8331  -26.6711  -26.6711  -27.0352  -27.0352  -26.6234  -27.0829    4.9353    4.9353    5.0709   13.5636    8.4738    5.0709    3.4053    8.4098   10.1011    8.4098    8.4738    4.6642
    1.8553  -26.6591  -26.6591  -27.0390  -27.0390  -26.6283  -27.0707    4.8849    4.8849    5.1288   13.5793    8.4746    5.1288    3.1814    8.3801    9.8480    8.3801    8.4746    4.7600
